,id,alias,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,distance,category,latitude,longitude,is_pickup,is_delivery,address1,address2,address3,city,zip_code,country,state,display_address
126,_0Sx40zXy77x8kOI11fcQw,mcdonalds-tukwila,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/j7ldfyeV_0Lm9t-0OIG3gQ/o.jpg,False,https://www.yelp.com/biz/mcdonalds-tukwila?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,68,2.0,$,+12062411177,(206) 241-1177,18049.4849607774,Burgers,47.4663277597,-122.287762533,,,15210 Pacific Hwy W,,,Tukwila,98188,US,WA,"['15210 Pacific Hwy W', 'Tukwila, WA 98188']"
127,0edWPKyc60P6IFo6Wnf9mg,jack-in-the-box-renton-2,Jack in the Box,https://s3-media2.fl.yelpcdn.com/bphoto/YU4mbKw1-4axiIWdHSBvnQ/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-renton-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,43,1.5,$,+14257935874,(425) 793-5874,20359.1625678352,Burgers,47.48888,-122.15473,,,4810 NE 4th St,,,Renton,98059,US,WA,"['4810 NE 4th St', 'Renton, WA 98059']"
128,6z4Ph-_peonCfs_Tl8lDIg,yum-brigadeiro-seattle,Yum Brigadeiro,https://s3-media1.fl.yelpcdn.com/bphoto/Cq2b-6yHI7PRFv9cbbQzZA/o.jpg,False,https://www.yelp.com/biz/yum-brigadeiro-seattle?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,2,4.5,,+15095570771,(509) 557-0771,2664.0334517343,Chocolatiers & Shops,47.6028213501,-122.3292617798,,,,,,Seattle,98104,US,WA,"['Seattle, WA 98104']"
129,K0SO6yCKw9cqFp9S99ai0g,jack-in-the-box-seatac,Jack in the Box,https://s3-media4.fl.yelpcdn.com/bphoto/96Klz1xu2-6ToBrsH3M-lA/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-seatac?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,56,2.0,$,+12062446293,(206) 244-6293,21383.0285581342,Burgers,47.4349558105,-122.2962145507,,,2840 S 188th St,,,Seatac,98188,US,WA,"['2840 S 188th St', 'Seatac, WA 98188']"
130,WVhSpeIO0xTN1lnArmEmqg,taco-bell-renton-2,Taco Bell,https://s3-media3.fl.yelpcdn.com/bphoto/Xb9D8ZkyYqOmXfATdNjaBA/o.jpg,False,https://www.yelp.com/biz/taco-bell-renton-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,34,2.5,$,+14252285857,(425) 228-5857,22810.5879720794,Fast Food,47.4427060059,-122.1973681077,delivery,,17809 108th Ave S E,,,Renton,98055,US,WA,"['17809 108th Ave S E', 'Renton, WA 98055']"
131,EejfmNOpmdDW_TBXPXRLtQ,mcdonalds-shoreline-2,McDonald's,https://s3-media3.fl.yelpcdn.com/bphoto/-YDTgfzCUMfxsLcTYm1v2A/o.jpg,False,https://www.yelp.com/biz/mcdonalds-shoreline-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,54,2.0,$,+12063624560,(206) 362-4560,12613.1999028927,Burgers,47.7386396297,-122.3458252756,,,15201 Aurora Ave N,,,Shoreline,98133,US,WA,"['15201 Aurora Ave N', 'Shoreline, WA 98133']"
132,OE9PgrNl-Jk9DHeC7o9UQA,yummies-by-andrea-renton,Yummies by Andrea,https://s3-media4.fl.yelpcdn.com/bphoto/MZrMkBM0tkkUmd9jWe7UhA/o.jpg,False,https://www.yelp.com/biz/yummies-by-andrea-renton?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,1,5.0,,+14257805082,(425) 780-5082,21668.7673948268,Bakeries,47.4989967346,-122.1306152344,,,,,,Renton,98059,US,WA,"['Renton, WA 98059']"
133,f4rGrIeYG8h2ca4yt3qooA,sharis-cafe-and-pies-silverdale,Shari's Cafe & Pies,https://s3-media4.fl.yelpcdn.com/bphoto/28LHMR6DnuluNYorr4m6_w/o.jpg,False,https://www.yelp.com/biz/sharis-cafe-and-pies-silverdale?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,83,2.5,$$,+13606981997,(360) 698-1997,26716.8283553919,Desserts,47.6508899,-122.69035,,,3070 NW Bucklin Hill Rd,,,Silverdale,98383,US,WA,"['3070 NW Bucklin Hill Rd', 'Silverdale, WA 98383']"
134,URS00NfHIwKgbuUwy3qMxA,great-american-casino-everett,Great American Casino,https://s3-media2.fl.yelpcdn.com/bphoto/lcuT-d7o2Mq0hHyyrlNRiw/o.jpg,False,https://www.yelp.com/biz/great-american-casino-everett?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,59,3.0,$$,+14253471669,(425) 347-1669,29576.6609379521,Casinos,47.882923,-122.237182,pickup,delivery,12715 4th Ave W,,,Everett,98204,US,WA,"['12715 4th Ave W', 'Everett, WA 98204']"
135,BaPSm4aTpIP1u_oxDBkjqw,subway-kent-39,Subway,https://s3-media1.fl.yelpcdn.com/bphoto/PfvFsiPpKYwSINxn6UFgOA/o.jpg,False,https://www.yelp.com/biz/subway-kent-39?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,7,2.5,$,+12538723404,(253) 872-3404,23392.5139172396,Sandwiches,47.4233879499,-122.2486452917,pickup,delivery,19918 68th Ave S,,,Kent,98032,US,WA,"['19918 68th Ave S', 'Kent, WA 98032']"
136,q-HrjctNPkOZUxsKLub4vA,sharis-cafe-and-pies-bremerton,Shari's Cafe & Pies,https://s3-media1.fl.yelpcdn.com/bphoto/2y_cXQf8juKQuZM9tExW3g/o.jpg,False,https://www.yelp.com/biz/sharis-cafe-and-pies-bremerton?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,73,2.5,$$,+13603731768,(360) 373-1768,22071.3851328324,American (Traditional),47.60558,-122.62842,,,4220 Wheaton Way,,,Bremerton,98310,US,WA,"['4220 Wheaton Way', 'Bremerton, WA 98310']"
137,9ci-gEFFaCQ-lHkfG49ZxQ,ashleys-sugar-on-top-lynnwood,Ashleys Sugar On Top,https://s3-media2.fl.yelpcdn.com/bphoto/vvDrei7bp8w3HYt-FxoQlQ/o.jpg,False,https://www.yelp.com/biz/ashleys-sugar-on-top-lynnwood?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,22,5.0,$$,+12065716565,(206) 571-6565,21511.4662178973,Bakeries,47.82725,-122.304263,,,,,,Lynnwood,98036,US,WA,"['Lynnwood, WA 98036']"
138,2db5oiLNaHiBR0D4sTZtnA,big-foot-java-renton,Big Foot Java,https://s3-media1.fl.yelpcdn.com/bphoto/2ds1asf1gQu7pydGT9cyvQ/o.jpg,False,https://www.yelp.com/biz/big-foot-java-renton?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,132,3.5,$,+14252715946,(425) 271-5946,18730.481965443,Coffee & Tea,47.48431,-122.19876,delivery,,1408 Bronson Way N,,,Renton,98057,US,WA,"['1408 Bronson Way N', 'Renton, WA 98057']"
139,bA2HRCg2YXa9vneTmxgVcg,subway-seatac-10,Subway,https://s3-media1.fl.yelpcdn.com/bphoto/a3qgRos6tOjhvY04zG5xnA/o.jpg,False,https://www.yelp.com/biz/subway-seatac-10?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,36,2.5,$,+12064392979,(206) 439-2979,18775.0488225094,Sandwiches,47.45922,-122.29137,pickup,delivery,16006 Pacific Hwy S,,,SeaTac,98188,US,WA,"['16006 Pacific Hwy S', 'SeaTac, WA 98188']"
140,AQua5fBBvCyFWAPkGWgozw,7-eleven-seattle-51,7-Eleven,https://s3-media3.fl.yelpcdn.com/bphoto/5Y7b9oIH5akAhEIr-79Osg/o.jpg,False,https://www.yelp.com/biz/7-eleven-seattle-51?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,22,2.0,$,+12064675979,(206) 467-5979,2552.4740945786,Convenience Stores,47.6024726,-122.3345821,delivery,,627 1st Ave,,,Seattle,98104,US,WA,"['627 1st Ave', 'Seattle, WA 98104']"
141,R9Or-b_7H8TmgjRaQ4bqgg,jack-in-the-box-kirkland,Jack in the Box,https://s3-media1.fl.yelpcdn.com/bphoto/z_AinQ0jU8YmOoG4eRZdYQ/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-kirkland?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,62,2.0,$,+14258228442,(425) 822-8442,14810.9299889362,Burgers,47.7036472,-122.1754352,,,12409 NE 116th St,,,Kirkland,98034,US,WA,"['12409 NE 116th St', 'Kirkland, WA 98034']"
142,MPQypfJJEnQVGc5yyafyJw,sharis-cafe-and-pies-kent,Shari's Cafe & Pies,https://s3-media2.fl.yelpcdn.com/bphoto/hdnvevftaYnY3AWotXAhhw/o.jpg,False,https://www.yelp.com/biz/sharis-cafe-and-pies-kent?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,95,2.5,$$,+12536312456,(253) 631-2456,32191.3371685419,American (Traditional),47.3589270784,-122.1681058779,,,12990 SE Kent Kangley Rd,,,Kent,98030,US,WA,"['12990 SE Kent Kangley Rd', 'Kent, WA 98030']"
143,hkxH8th5X1Fs0cp8W7fh5A,taco-bell-silverdale-2,Taco Bell,https://s3-media3.fl.yelpcdn.com/bphoto/7tit6xCRdBGuyWPQq-AHBw/o.jpg,False,https://www.yelp.com/biz/taco-bell-silverdale-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,42,2.0,$,+13606135406,(360) 613-5406,26879.5360598139,Fast Food,47.650535,-122.692324,delivery,,3051 NW Bucklin Hill Rd,,,Silverdale,98383,US,WA,"['3051 NW Bucklin Hill Rd', 'Silverdale, WA 98383']"
144,tgtgIkuzSCOuVksauyRdXA,starbucks-tukwila,Starbucks,https://s3-media1.fl.yelpcdn.com/bphoto/0RzLheIV3aRm5C4XP2F2zw/o.jpg,False,https://www.yelp.com/biz/starbucks-tukwila?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,83,2.5,$$,+12062447062,(206) 244-7062,16229.9223195278,Coffee & Tea,47.485729,-122.272805,delivery,,13038 Interurban Ave,,,Tukwila,98168,US,WA,"['13038 Interurban Ave', 'Tukwila, WA 98168']"
145,LfehwCihq6zp43AlhslzcQ,gopuff-seattle-4,GoPuff,https://s3-media1.fl.yelpcdn.com/bphoto/ix1NOboN8xJmd1dt4XwDlQ/o.jpg,False,https://www.yelp.com/biz/gopuff-seattle-4?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,50,2.0,$,+18554007833,(855) 400-7833,3485.0493365233,Food Delivery Services,47.6503372192,-122.3070755005,,,,,,Seattle,98195,US,WA,"['Seattle, WA 98195']"
146,bTEseSn0XvVjtqe9IWDcaA,saars-super-saver-foods-tukwila,Saar's Super Saver Foods,https://s3-media1.fl.yelpcdn.com/bphoto/5lCNdHPmiLP4QBEN2PF-UQ/o.jpg,False,https://www.yelp.com/biz/saars-super-saver-foods-tukwila?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,22,3.0,$$,+12067379540,(206) 737-9540,17357.6195625438,Grocery,47.4730062077,-122.2855336592,,,3725 S 144th St,,,Tukwila,98168,US,WA,"['3725 S 144th St', 'Tukwila, WA 98168']"
147,rJMaKeazagGIiCq4_kDuNw,sharis-cafe-and-pies-port-orchard,Shari's Cafe & Pies,https://s3-media2.fl.yelpcdn.com/bphoto/U01Jjs34pVU9ZD9mIQr60g/o.jpg,False,https://www.yelp.com/biz/sharis-cafe-and-pies-port-orchard?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,74,2.5,$$,+13608741894,(360) 874-1894,26932.3266785606,American (Traditional),47.501625061,-122.6437301636,,,221 Bravo Ter,,,Port Orchard,98367,US,WA,"['221 Bravo Ter', 'Port Orchard, WA 98367']"
148,xYPAZ5T6oZq5NXn8f7tSJA,empire-banquet-hall-bothell,Empire Banquet Hall,https://s3-media1.fl.yelpcdn.com/bphoto/KpdBZnjBOGZrD6B9O7r8gg/o.jpg,False,https://www.yelp.com/biz/empire-banquet-hall-bothell?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,4,3.0,,+14254857776,(425) 485-7776,22553.5639432314,Party & Event Planning,47.80532,-122.19635,,,21222 30th Dr SE,,,Bothell,98021,US,WA,"['21222 30th Dr SE', 'Bothell, WA 98021']"
149,LXbzIrHn0C6ar7Rt9Tv_lA,super-saver-foods-seattle-2,Super Saver Foods,https://s3-media4.fl.yelpcdn.com/bphoto/egFZ-fRshOV1y40sPhItOQ/o.jpg,False,https://www.yelp.com/biz/super-saver-foods-seattle-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,30,2.5,$,+12067378900,(206) 737-8900,13131.6435176548,Grocery,47.50797,-122.35421,,,10616 16th Ave SW,,,Seattle,98146,US,WA,"['10616 16th Ave SW', 'Seattle, WA 98146']"
150,kb2k98yMEU5WlO4lyrQGKA,circle-k-seattle-3,Circle K,https://s3-media1.fl.yelpcdn.com/bphoto/UOVpvvDu_VfREHNj3n9bHw/o.jpg,False,https://www.yelp.com/biz/circle-k-seattle-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,2,4.5,,+12069473056,(206) 947-3056,5289.2003160584,Convenience Stores,47.66667,-122.30027,,,5100 25th Ave NE,,,Seattle,98105,US,WA,"['5100 25th Ave NE', 'Seattle, WA 98105']"
151,00qZB8wz-86F5yCJQL7Oig,jack-in-the-box-issaquah,Jack in the Box,https://s3-media1.fl.yelpcdn.com/bphoto/SkEyGEhjIyyv9CIpS0u5JA/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-issaquah?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,43,2.0,$,+14258371618,(425) 837-1618,23218.8824766492,Fast Food,47.5446664174,-122.0500132,,,740 NW Gilman Blvd,,,Issaquah,98027,US,WA,"['740 NW Gilman Blvd', 'Issaquah, WA 98027']"
152,rSB_p_70Xt24eWntyyVAZA,jack-in-the-box-burien,Jack in the Box,https://s3-media2.fl.yelpcdn.com/bphoto/zqr-kNYWqURFWHv84-s1YA/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-burien?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,30,2.0,$,+12062441950,(206) 244-1950,15295.8400680544,Burgers,47.4881908815,-122.3496374488,,,1127 SW 128th St,,,Burien,98146,US,WA,"['1127 SW 128th St', 'Burien, WA 98146']"
153,Slzgh8C9rEtsloitHMhE5w,7-eleven-seattle-45,7-Eleven,https://s3-media4.fl.yelpcdn.com/bphoto/ScE2WZ-IcQQWawl9_bsYKw/o.jpg,False,https://www.yelp.com/biz/7-eleven-seattle-45?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,17,3.5,$,+12066320722,(206) 632-0722,4105.4514201109,Convenience Stores,47.6590874,-122.3130196,,,4224 University Way NE,,,Seattle,98105,US,WA,"['4224 University Way NE', 'Seattle, WA 98105']"
154,jmCrk3dxXQUQoKTpMP3Gmw,jack-in-the-box-bellevue-6,Jack in the Box,https://s3-media4.fl.yelpcdn.com/bphoto/s4W4K5x6x9FsavhZrtKctA/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-bellevue-6?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,63,1.5,$,+14257460527,(425) 746-0527,15768.8548007007,Fast Food,47.5815502633,-122.135501951,,,3179 156th Ave SE,,,Bellevue,98007,US,WA,"['3179 156th Ave SE', 'Bellevue, WA 98007']"
155,f_lNt4oRr89Jwrj6J4644Q,mcdonalds-renton-5,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/RedNIwy4qION6TQKGFFRMg/o.jpg,False,https://www.yelp.com/biz/mcdonalds-renton-5?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,44,2.0,$,+14252713031,(425) 271-3031,19469.7817999172,Fast Food,47.47117,-122.21265,,,401 S Grady Way,,,Renton,98057,US,WA,"['401 S Grady Way', 'Renton, WA 98057']"
156,zhs1EyQgzH7riIQ8Vr_aHQ,taco-bell-kent-5,Taco Bell,https://s3-media1.fl.yelpcdn.com/bphoto/3ft2PrSGGdZNpJ-yuS99LQ/o.jpg,False,https://www.yelp.com/biz/taco-bell-kent-5?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,18,2.0,$,+12538568011,(253) 856-8011,28304.3323453017,Fast Food,47.387297,-122.202341,delivery,,23920 104th Avenue S.E.,,,Kent,98031,US,WA,"['23920 104th Avenue S.E.', 'Kent, WA 98031']"
157,HrjDppc43oTNLlttWPDMEA,jack-in-the-box-redmond,Jack in the Box,https://s3-media1.fl.yelpcdn.com/bphoto/Wcr7Yay970RX_M38kKD0jQ/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-redmond?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,49,2.0,$,+14258610681,(425) 861-0681,17066.0771618863,Burgers,47.6800402844,-122.1225857735,,,16280 NE 87th St,,,Redmond,98052,US,WA,"['16280 NE 87th St', 'Redmond, WA 98052']"
158,H232pWG1TBbrfXqYFs8btg,jack-in-the-box-woodinville,Jack in the Box,https://s3-media1.fl.yelpcdn.com/bphoto/gEt3ID-PJpJglyvIsIDXTQ/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-woodinville?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,46,1.5,$,+14254864580,(425) 486-4580,19089.3239767455,Burgers,47.7536255165,-122.1659007669,,,17445 131st Ave NE,,,Woodinville,98072,US,WA,"['17445 131st Ave NE', 'Woodinville, WA 98072']"
159,F2Pi9tUPCNWrbqsxSQ3vuQ,jack-in-the-box-silverdale,Jack in the Box,https://s3-media2.fl.yelpcdn.com/bphoto/SNS6Kn8FApeoWzcGO3PvKQ/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-silverdale?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,33,2.0,$,+13606980150,(360) 698-0150,26544.6932897261,Burgers,47.6606708,-122.6859465,,,10735 Silverdale Way NW,,,Silverdale,98383,US,WA,"['10735 Silverdale Way NW', 'Silverdale, WA 98383']"
160,kBWUm8DJ-zblkbAn_iQ65Q,henrys-donut-mukilteo,Henry's Donut,https://s3-media3.fl.yelpcdn.com/bphoto/JNQB5TRL2U_FOB3g3Xj73g/o.jpg,False,https://www.yelp.com/biz/henrys-donut-mukilteo?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,163,4.0,$,+14253150512,(425) 315-0512,30572.0414487204,Donuts,47.8987799748,-122.2917193883,,,10924 Mukilteo Speedway,,,Mukilteo,98275,US,WA,"['10924 Mukilteo Speedway', 'Mukilteo, WA 98275']"
161,rMl8DbOLCnSvtC3bgmTCPw,taco-bell-bremerton-2,Taco Bell,https://s3-media3.fl.yelpcdn.com/bphoto/m7G5uYAWQ6nqqA6zMYUKBQ/o.jpg,False,https://www.yelp.com/biz/taco-bell-bremerton-2?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,73,2.0,$,+13604782003,(360) 478-2003,25026.4434673053,Fast Food,47.571557,-122.659582,delivery,,3320 Kitsap Way,,,Bremerton,98312,US,WA,"['3320 Kitsap Way', 'Bremerton, WA 98312']"
162,wRlO9f2_3psFRzFPmTod2g,jack-in-the-box-poulsbo,Jack in the Box,https://s3-media3.fl.yelpcdn.com/bphoto/F3GkIpvVNN-0W43ZiRTYSw/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-poulsbo?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,35,2.0,$,+13603945225,(360) 394-5225,28461.1931904548,Fast Food,47.7589945732,-122.6598832011,,,21599 Market Pl NW,,,Poulsbo,98370,US,WA,"['21599 Market Pl NW', 'Poulsbo, WA 98370']"
163,usL4DeKJ5iawkBPCjQWZYw,jack-in-the-box-shoreline,Jack in the Box,https://s3-media3.fl.yelpcdn.com/bphoto/cldOvV0oEBUTzo5xZpoAgQ/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-shoreline?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,31,2.0,$,+12065461978,(206) 546-1978,15105.7130329826,Burgers,47.7610685,-122.346448,,,18213 Aurora Ave N,,,Shoreline,98133,US,WA,"['18213 Aurora Ave N', 'Shoreline, WA 98133']"
164,ibtLu_hWgLUC98C-QT3XoA,taco-bell-everett-3,Taco Bell,https://s3-media1.fl.yelpcdn.com/bphoto/-iwVf7B66CvecYvgfCDRQg/o.jpg,False,https://www.yelp.com/biz/taco-bell-everett-3?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,57,2.0,$,+14253537233,(425) 353-7233,29402.8348892459,Fast Food,47.882028,-122.240583,delivery,,515 SW 128th Street,,,Everett,98204,US,WA,"['515 SW 128th Street', 'Everett, WA 98204']"
165,L0LvT-w4Q_LI4uG_tQP5cA,taco-bell-burien,Taco Bell,https://s3-media1.fl.yelpcdn.com/bphoto/Z8PWooC8uMRD-qnmkNV41A/o.jpg,False,https://www.yelp.com/biz/taco-bell-burien?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,19,2.0,$,+12062416944,(206) 241-6944,17595.937571649,Fast Food,47.46718,-122.33424,delivery,,15059 1st Ave S,,,Burien,98148,US,WA,"['15059 1st Ave S', 'Burien, WA 98148']"
166,OtYWf86gBFYm_RXcYHNLIw,jack-in-the-box-kenmore,Jack in the Box,https://s3-media3.fl.yelpcdn.com/bphoto/TFxSgks3o32XOfDZ-9iqsw/o.jpg,False,https://www.yelp.com/biz/jack-in-the-box-kenmore?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,44,1.5,$,+14254866856,(425) 486-6856,15814.0833955963,Burgers,47.7586446,-122.2615656,,,6100 NE Bothell Way,,,Kenmore,98028,US,WA,"['6100 NE Bothell Way', 'Kenmore, WA 98028']"
167,dTQ0RGzMjczwdVpAbiRNgw,taco-bell-lynnwood,Taco Bell,https://s3-media3.fl.yelpcdn.com/bphoto/loH0-UX4nfv4jUxk5Ult-Q/o.jpg,False,https://www.yelp.com/biz/taco-bell-lynnwood?adjust_creative=1Gg6xtq-iO6p-yn2SrQWIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1Gg6xtq-iO6p-yn2SrQWIA,32,2.5,$,+14257420360,(425) 742-0360,26748.0586849812,Fast Food,47.863284,-122.282197,delivery,,14827 Hwy 99,,,Lynnwood,98037,US,WA,"['14827 Hwy 99', 'Lynnwood, WA 98037']"
